epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202151,2021-12-22,643,RS,Bento Gonçalves,4302105,city,22986,18871.45637,0,404,0,0.0176,121803,False,True
202151,2021-12-22,582,RS,Boa Vista das Missões,4302154,city,263,12571.70172,0,7,0,0.0266,2092,False,True
202151,2021-12-22,516,RS,Boa Vista do Buricá,4302204,city,944,14064.36234,0,11,0,0.0117,6712,False,True
202151,2021-12-22,522,RS,Boa Vista do Cadeado,4302220,city,235,9521.88006,0,4,0,0.017,2468,False,True
202151,2021-12-22,526,RS,Boa Vista do Incra,4302238,city,316,12079.5107,0,4,0,0.0127,2616,False,True
202151,2021-12-22,602,RS,Boa Vista do Sul,4302253,city,338,12167.02664,0,4,0,0.0118,2778,False,True
202151,2021-12-22,593,RS,Bom Jesus,4302303,city,1050,9284.64055,0,24,0,0.0229,11309,False,True
202151,2021-12-22,596,RS,Bom Princípio,4302352,city,2246,15755.87513,0,34,0,0.0151,14255,False,True
202151,2021-12-22,582,RS,Bom Progresso,4302378,city,189,9952.60664,0,3,0,0.0159,1899,False,True
202151,2021-12-22,623,RS,Bom Retiro do Sul,4302402,city,1164,9394.67312,0,38,0,0.0326,12390,False,True
202151,2021-12-22,539,RS,Boqueirão do Leão,4302451,city,631,8192.67723,0,32,0,0.0507,7702,False,True
202151,2021-12-22,570,RS,Bossoroca,4302501,city,506,8154.71394,0,22,0,0.0435,6205,False,True
202151,2021-12-22,519,RS,Bozano,4302584,city,288,13642.82331,0,8,0,0.0278,2111,False,True
202151,2021-12-22,579,RS,Braga,4302600,city,442,13349.44126,0,10,0,0.0226,3311,False,True
202151,2021-12-22,587,RS,Brochier,4302659,city,652,12774.29467,0,6,0,0.0092,5104,False,True
202151,2021-12-22,592,RS,Butiá,4302709,city,2614,12476.13593,0,59,0,0.0226,20952,False,True
202151,2021-12-22,597,RS,Caçapava do Sul,4302808,city,4113,12260.04531,0,98,0,0.0238,33548,False,True
202151,2021-12-22,550,RS,Cacequi,4302907,city,848,6826.04846,0,13,0,0.0153,12423,False,True
202151,2021-12-22,636,RS,Cachoeira do Sul,4303004,city,11676,14261.8085,0,214,0,0.0183,81869,False,True
202151,2021-12-22,632,RS,Cachoeirinha,4303103,city,16522,12589.14965,0,493,0,0.0298,131240,False,True
202151,2021-12-22,574,RS,Cacique Doble,4303202,city,638,12573.90619,0,12,0,0.0188,5074,False,True
202151,2021-12-22,587,RS,Caibaté,4303301,city,425,8811.94277,0,7,0,0.0165,4823,False,True
202151,2021-12-22,551,RS,Caiçara,4303400,city,756,16085.10638,0,11,0,0.0146,4700,False,True
202151,2021-12-22,639,RS,Camaquã,4303509,city,7744,11648.96658,0,157,0,0.0203,66478,False,True
202151,2021-12-22,587,RS,Camargo,4303558,city,445,16229.02991,0,8,0,0.018,2742,False,True
202151,2021-12-22,566,RS,Cambará do Sul,4303608,city,363,5666.5626,0,11,0,0.0303,6406,False,True
202151,2021-12-22,608,RS,Campestre da Serra,4303673,city,315,9278.35052,0,2,0,0.0063,3395,False,True
202151,2021-12-22,539,RS,Campina das Missões,4303707,city,709,13134.49426,0,9,0,0.0127,5398,False,True
202151,2021-12-22,610,RS,Campinas do Sul,4303806,city,897,16495.03494,0,6,0,0.0067,5438,False,True
202151,2021-12-22,653,RS,Campo Bom,4303905,city,11049,15907.45486,0,269,0,0.0243,69458,False,True
202151,2021-12-22,580,RS,Campo Novo,4304002,city,688,15722.12066,0,21,0,0.0305,4376,False,True
202151,2021-12-22,531,RS,Campos Borges,4304101,city,541,16418.81639,0,13,0,0.024,3295,False,True
202151,2021-12-22,617,RS,Candelária,4304200,city,4049,12886.28624,0,78,0,0.0193,31421,False,True
202151,2021-12-22,552,RS,Cândido Godói,4304309,city,763,12404.48708,0,5,0,0.0066,6151,False,True
202151,2021-12-22,605,RS,Candiota,4304358,city,1315,13631.18068,0,17,0,0.0129,9647,False,True
202151,2021-12-22,578,RS,Canela,4304408,city,6787,14920.41857,0,195,0,0.0287,45488,False,True
