"city";"city_ibge_code";"date";"epidemiological_week";"estimated_population";"estimated_population_2019";"is_last";"is_repeated";"last_available_confirmed";"last_available_confirmed_per_100k_inhabitants";"last_available_date";"last_available_death_rate";"last_available_deaths";"order_for_place";"place_type";"state";"new_confirmed";"new_deaths"
"Feliz";4308102.0;"2021-04-12";202115;13640.0;13547.0;"False";"True";1665;12206.74487;"2021-04-11";0.0102;17;350;"city";"RS";0;0
"Flores da Cunha";4308201.0;"2021-04-12";202115;31063.0;30745.0;"False";"True";2609;8399.05997;"2021-04-11";0.0169;44;362;"city";"RS";0;0
"Floriano Peixoto";4308250.0;"2021-04-12";202115;1737.0;1766.0;"False";"True";90;5181.34715;"2021-04-11";0.0111;1;354;"city";"RS";0;0
"Fontoura Xavier";4308300.0;"2021-04-12";202115;10241.0;10304.0;"False";"True";587;5731.862120000001;"2021-04-11";0.0273;16;337;"city";"RS";0;0
"Formigueiro";4308409.0;"2021-04-12";202115;6616.0;6664.0;"False";"True";347;5244.86094;"2021-04-11";0.0144;5;326;"city";"RS";0;0
"Forquetinha";4308433.0;"2021-04-12";202115;2400.0;2412.0;"False";"True";161;6708.3333299999995;"2021-04-11";0.0435;7;300;"city";"RS";0;0
"Fortaleza dos Valos";4308458.0;"2021-04-12";202115;4285.0;4320.0;"False";"True";542;12648.7748;"2021-04-11";0.0129;7;286;"city";"RS";0;0
"Frederico Westphalen";4308508.0;"2021-04-12";202115;31498.0;31313.0;"False";"True";3777;11991.23754;"2021-04-11";0.0124;47;340;"city";"RS";0;0
"Garibaldi";4308607.0;"2021-04-12";202115;35440.0;35070.0;"False";"True";3896;10993.227990000001;"2021-04-11";0.0121;47;385;"city";"RS";0;0
"Garruchos";4308656.0;"2021-04-12";202115;2886.0;2924.0;"False";"True";27;935.5509400000001;"2021-04-11";0.1111;3;204;"city";"RS";0;0
"Gaurama";4308706.0;"2021-04-12";202115;5489.0;5534.0;"False";"True";330;6012.02405;"2021-04-11";0.0061;2;328;"city";"RS";0;0
"General Câmara";4308805.0;"2021-04-12";202115;8361.0;8385.0;"False";"True";514;6147.59;"2021-04-11";0.035;18;343;"city";"RS";0;0
"Gentil";4308854.0;"2021-04-12";202115;1626.0;1634.0;"False";"True";125;7687.57688;"2021-04-11";0.04;5;328;"city";"RS";0;0
"Getúlio Vargas";4308904.0;"2021-04-12";202115;16184.0;16212.0;"False";"True";1493;9225.16065;"2021-04-11";0.0141;21;353;"city";"RS";0;0
"Giruá";4309001.0;"2021-04-12";202115;15863.0;16004.0;"False";"True";1265;7974.53193;"2021-04-11";0.0237;30;318;"city";"RS";0;0
"Glorinha";4309050.0;"2021-04-12";202115;8204.0;8098.0;"False";"True";417;5082.8864;"2021-04-11";0.0384;16;370;"city";"RS";0;0
"Gramado";4309100.0;"2021-04-12";202115;36555.0;36232.0;"False";"True";7113;19458.350430000002;"2021-04-11";0.0162;115;333;"city";"RS";0;0
"Gramado Xavier";4309159.0;"2021-04-12";202115;4352.0;4325.0;"False";"True";206;4733.4558799999995;"2021-04-11";0.0049;1;327;"city";"RS";0;0
"Gramado dos Loureiros";4309126.0;"2021-04-12";202115;2058.0;2082.0;"False";"True";159;7725.947520000001;"2021-04-11";0.0189;3;335;"city";"RS";0;0
"Gravataí";4309209.0;"2021-04-12";202115;283620.0;281519.0;"False";"True";15290;5391.01615;"2021-04-11";0.037000000000000005;566;384;"city";"RS";0;0
"Guabiju";4309258.0;"2021-04-12";202115;1490.0;1503.0;"False";"True";175;11744.96644;"2021-04-11";0.0;0;340;"city";"RS";0;0
"Guaporé";4309407.0;"2021-04-12";202115;25968.0;25727.0;"False";"True";3177;12234.28835;"2021-04-11";0.0148;47;331;"city";"RS";0;0
"Guarani das Missões";4309506.0;"2021-04-12";202115;7463.0;7537.0;"False";"True";273;3658.0463600000003;"2021-04-11";0.033;9;305;"city";"RS";0;0
"Guaíba";4309308.0;"2021-04-12";202115;98239.0;98143.0;"False";"True";4955;5043.8217;"2021-04-11";0.0476;236;376;"city";"RS";0;0
"Harmonia";4309555.0;"2021-04-12";202115;4917.0;4866.0;"False";"True";353;7179.174290000001;"2021-04-11";0.0113;4;371;"city";"RS";0;0
"Herval";4307104.0;"2021-04-12";202115;6814.0;6821.0;"False";"True";302;4432.05166;"2021-04-11";0.043;13;270;"city";"RS";0;0
"Herveiras";4309571.0;"2021-04-12";202115;3019.0;3018.0;"False";"True";121;4007.94965;"2021-04-11";0.0165;2;266;"city";"RS";0;0
"Horizontina";4309605.0;"2021-04-12";202115;19389.0;19329.0;"False";"True";1633;8422.3013;"2021-04-11";0.0098;16;351;"city";"RS";0;0
"Hulha Negra";4309654.0;"2021-04-12";202115;6836.0;6776.0;"False";"True";257;3759.5084799999995;"2021-04-11";0.0078;2;333;"city";"RS";0;0
"Humaitá";4309704.0;"2021-04-12";202115;4736.0;4762.0;"False";"True";150;3167.22973;"2021-04-11";0.0267;4;337;"city";"RS";0;0
"Ibarama";4309753.0;"2021-04-12";202115;4399.0;4406.0;"False";"True";169;3841.7822200000005;"2021-04-11";0.0237;4;257;"city";"RS";0;0
"Ibiaçá";4309803.0;"2021-04-12";202115;4699.0;4709.0;"False";"True";490;10427.750590000001;"2021-04-11";0.0204;10;312;"city";"RS";0;0
"Ibiraiaras";4309902.0;"2021-04-12";202115;7265.0;7262.0;"False";"True";750;10323.46869;"2021-04-11";0.0293;22;315;"city";"RS";0;0
"Ibirapuitã";4309951.0;"2021-04-12";202115;4000.0;4013.0;"False";"True";264;6600.0;"2021-04-11";0.0379;10;360;"city";"RS";0;0
"Ibirubá";4310009.0;"2021-04-12";202115;20413.0;20350.0;"False";"True";3238;15862.4406;"2021-04-11";0.0142;46;337;"city";"RS";0;0
"Igrejinha";4310108.0;"2021-04-12";202115;37340.0;36899.0;"False";"True";2531;6778.253879999999;"2021-04-11";0.0371;94;320;"city";"RS";0;0
"Ijuí";4310207.0;"2021-04-12";202115;83764.0;83475.0;"False";"True";8003;9554.22377;"2021-04-11";0.0182;146;348;"city";"RS";0;0
"Ilópolis";4310306.0;"2021-04-12";202115;4066.0;4078.0;"False";"True";282;6935.563209999999;"2021-04-11";0.0142;4;244;"city";"RS";0;0
"Imbé";4310330.0;"2021-04-12";202115;23271.0;22800.0;"False";"True";2505;10764.4708;"2021-04-11";0.0363;91;366;"city";"RS";0;0
"Imigrante";4310363.0;"2021-04-12";202115;3100.0;3120.0;"False";"True";251;8096.774190000001;"2021-04-11";0.012;3;340;"city";"RS";0;0
"Independência";4310405.0;"2021-04-12";202115;6109.0;6167.0;"False";"True";319;5221.8039;"2021-04-11";0.0094;3;319;"city";"RS";0;0
"Inhacorá";4310413.0;"2021-04-12";202115;2215.0;2226.0;"False";"True";58;2618.5101600000003;"2021-04-11";0.0517;3;315;"city";"RS";0;0
"Ipiranga do Sul";4310462.0;"2021-04-12";202115;1880.0;1889.0;"False";"True";105;5585.106379999999;"2021-04-11";0.019;2;279;"city";"RS";0;0
"Ipê";4310439.0;"2021-04-12";202115;6689.0;6640.0;"False";"True";500;7474.958890000001;"2021-04-11";0.008;4;298;"city";"RS";0;0
"Iraí";4310504.0;"2021-04-12";202115;7141.0;7241.0;"False";"True";347;4859.2634100000005;"2021-04-11";0.0173;6;301;"city";"RS";0;0
"Itaara";4310538.0;"2021-04-12";202115;5537.0;5499.0;"False";"True";300;5418.09644;"2021-04-11";0.03;9;301;"city";"RS";0;0
"Itacurubi";4310553.0;"2021-04-12";202115;3460.0;3465.0;"False";"True";39;1127.1676300000001;"2021-04-11";0.1026;4;312;"city";"RS";0;0
"Itapuca";4310579.0;"2021-04-12";202115;2065.0;2094.0;"False";"True";119;5762.71186;"2021-04-11";0.0084;1;281;"city";"RS";0;0
"Itaqui";4310603.0;"2021-04-12";202115;37489.0;37620.0;"False";"True";2159;5759.02265;"2021-04-11";0.013000000000000001;28;338;"city";"RS";0;0
"Itati";4310652.0;"2021-04-12";202115;2397.0;2419.0;"False";"True";63;2628.2853600000003;"2021-04-11";0.0952;6;320;"city";"RS";0;0
"Itatiba do Sul";4310702.0;"2021-04-12";202115;3231.0;3324.0;"False";"True";172;5323.429279999999;"2021-04-11";0.0116;2;313;"city";"RS";0;0
"Ivorá";4310751.0;"2021-04-12";202115;1881.0;1910.0;"False";"True";45;2392.3445;"2021-04-11";0.0;0;287;"city";"RS";0;0
"Ivoti";4310801.0;"2021-04-12";202115;24690.0;24293.0;"False";"True";2460;9963.548;"2021-04-11";0.0183;45;389;"city";"RS";0;0
"Jaboticaba";4310850.0;"2021-04-12";202115;3773.0;3810.0;"False";"True";106;2809.43546;"2021-04-11";0.0377;4;327;"city";"RS";0;0
"Jacuizinho";4310876.0;"2021-04-12";202115;2706.0;2692.0;"False";"True";91;3362.8972700000004;"2021-04-11";0.0;0;255;"city";"RS";0;0
"Jacutinga";4310900.0;"2021-04-12";202115;3546.0;3561.0;"False";"True";216;6091.37056;"2021-04-11";0.0046;1;311;"city";"RS";0;0
"Jaguari";4311106.0;"2021-04-12";202115;10765.0;10848.0;"False";"True";574;5332.09475;"2021-04-11";0.0383;22;349;"city";"RS";0;0
"Jaguarão";4311007.0;"2021-04-12";202115;26500.0;26680.0;"False";"True";1622;6120.75472;"2021-04-11";0.0222;36;311;"city";"RS";0;0
"Jaquirana";4311122.0;"2021-04-12";202115;3662.0;3716.0;"False";"True";296;8083.01475;"2021-04-11";0.0135;4;327;"city";"RS";0;0
"Jari";4311130.0;"2021-04-12";202115;3486.0;3503.0;"False";"True";83;2380.95238;"2021-04-11";0.0241;2;259;"city";"RS";0;0
"Jóia";4311155.0;"2021-04-12";202115;8566.0;8560.0;"False";"True";459;5358.39365;"2021-04-11";0.0087;4;306;"city";"RS";0;0
"Júlio de Castilhos";4311205.0;"2021-04-12";202115;19224.0;19293.0;"False";"True";1184;6158.96796;"2021-04-11";0.0135;16;328;"city";"RS";0;0
"Lagoa Bonita do Sul";4311239.0;"2021-04-12";202115;2921.0;2903.0;"False";"True";27;924.3409800000001;"2021-04-11";0.037000000000000005;1;220;"city";"RS";0;0
"Lagoa Vermelha";4311304.0;"2021-04-12";202115;27778.0;27807.0;"False";"True";2627;9457.12434;"2021-04-11";0.0167;44;340;"city";"RS";0;0
"Lagoa dos Três Cantos";4311270.0;"2021-04-12";202115;1607.0;1609.0;"False";"True";209;13005.6005;"2021-04-11";0.0239;5;243;"city";"RS";0;0
"Lagoão";4311254.0;"2021-04-12";202115;6461.0;6452.0;"False";"True";306;4736.1089600000005;"2021-04-11";0.0261;8;301;"city";"RS";0;0
"Lajeado";4311403.0;"2021-04-12";202115;85033.0;84014.0;"False";"True";12264;14422.635919999999;"2021-04-11";0.013000000000000001;160;388;"city";"RS";0;0
"Lajeado do Bugre";4311429.0;"2021-04-12";202115;2566.0;2564.0;"False";"True";181;7053.7802;"2021-04-11";0.0608;11;298;"city";"RS";0;0
"Lavras do Sul";4311502.0;"2021-04-12";202115;7444.0;7480.0;"False";"True";182;2444.9220800000003;"2021-04-11";0.0165;3;333;"city";"RS";0;0
"Liberato Salzano";4311601.0;"2021-04-12";202115;5152.0;5219.0;"False";"True";300;5822.98137;"2021-04-11";0.0333;10;311;"city";"RS";0;0
"Lindolfo Collor";4311627.0;"2021-04-12";202115;6125.0;6054.0;"False";"True";685;11183.67347;"2021-04-11";0.0161;11;299;"city";"RS";0;0
"Linha Nova";4311643.0;"2021-04-12";202115;1719.0;1714.0;"False";"True";109;6340.89587;"2021-04-11";0.0092;1;279;"city";"RS";0;0
"Machadinho";4311700.0;"2021-04-12";202115;5427.0;5445.0;"False";"True";554;10208.21817;"2021-04-11";0.0108;6;340;"city";"RS";0;0
"Mampituba";4311734.0;"2021-04-12";202115;2973.0;2981.0;"False";"True";343;11537.16784;"2021-04-11";0.0087;3;278;"city";"RS";0;0
"Manoel Viana";4311759.0;"2021-04-12";202115;7307.0;7299.0;"False";"True";299;4091.96661;"2021-04-11";0.0201;6;299;"city";"RS";0;0
"Maquiné";4311775.0;"2021-04-12";202115;6681.0;6714.0;"False";"True";541;8097.59018;"2021-04-11";0.0203;11;328;"city";"RS";0;0
"Maratá";4311791.0;"2021-04-12";202115;2702.0;2691.0;"False";"True";192;7105.84752;"2021-04-11";0.0104;2;356;"city";"RS";0;0
"Marau";4311809.0;"2021-04-12";202115;44858.0;44161.0;"False";"True";5804;12938.60627;"2021-04-11";0.0121;70;383;"city";"RS";0;0
"Marcelino Ramos";4311908.0;"2021-04-12";202115;4319.0;4402.0;"False";"True";159;3681.40773;"2021-04-11";0.0252;4;352;"city";"RS";0;0
"Mariana Pimentel";4311981.0;"2021-04-12";202115;3888.0;3885.0;"False";"True";168;4320.98765;"2021-04-11";0.0179;3;306;"city";"RS";0;0
"Mariano Moro";4312005.0;"2021-04-12";202115;2009.0;2031.0;"False";"True";169;8412.14535;"2021-04-11";0.0237;4;328;"city";"RS";0;0
"Marques de Souza";4312054.0;"2021-04-12";202115;3995.0;4009.0;"False";"True";235;5882.35294;"2021-04-11";0.0213;5;339;"city";"RS";0;0
"Mata";4312104.0;"2021-04-12";202115;4797.0;4823.0;"False";"True";75;1563.47717;"2021-04-11";0.04;3;290;"city";"RS";0;0
"Mato Castelhano";4312138.0;"2021-04-12";202115;2542.0;2540.0;"False";"True";254;9992.13218;"2021-04-11";0.0197;5;348;"city";"RS";0;0
"Mato Leitão";4312153.0;"2021-04-12";202115;4573.0;4515.0;"False";"True";589;12879.94752;"2021-04-11";0.0102;6;328;"city";"RS";0;0
"Mato Queimado";4312179.0;"2021-04-12";202115;1629.0;1648.0;"False";"True";60;3683.24125;"2021-04-11";0.05;3;264;"city";"RS";0;0
"Maximiliano de Almeida";4312203.0;"2021-04-12";202115;4314.0;4377.0;"False";"True";365;8460.82522;"2021-04-11";0.0164;6;333;"city";"RS";0;0
"Maçambará";4311718.0;"2021-04-12";202115;4562.0;4587.0;"False";"True";219;4800.52609;"2021-04-11";0.0183;4;267;"city";"RS";0;0
"Minas do Leão";4312252.0;"2021-04-12";202115;8103.0;8075.0;"False";"True";473;5837.34419;"2021-04-11";0.0169;8;372;"city";"RS";0;0
"Miraguaí";4312302.0;"2021-04-12";202115;4911.0;4925.0;"False";"True";255;5192.42517;"2021-04-11";0.0275;7;328;"city";"RS";0;0
"Montauri";4312351.0;"2021-04-12";202115;1441.0;1453.0;"False";"True";222;15405.96808;"2021-04-11";0.027000000000000003;6;336;"city";"RS";0;0
"Monte Alegre dos Campos";4312377.0;"2021-04-12";202115;3232.0;3226.0;"False";"True";59;1825.49505;"2021-04-11";0.0339;2;314;"city";"RS";0;0
"Monte Belo do Sul";4312385.0;"2021-04-12";202115;2530.0;2548.0;"False";"True";185;7312.25296;"2021-04-11";0.0216;4;348;"city";"RS";0;0
"Montenegro";4312401.0;"2021-04-12";202115;65721.0;65264.0;"False";"True";6496;9884.20748;"2021-04-11";0.0166;108;369;"city";"RS";0;0
"Mormaço";4312427.0;"2021-04-12";202115;3113.0;3085.0;"False";"True";215;6906.5210400000005;"2021-04-11";0.0186;4;343;"city";"RS";0;0
"Morrinhos do Sul";4312443.0;"2021-04-12";202115;2919.0;2949.0;"False";"True";270;9249.743059999999;"2021-04-11";0.0148;4;328;"city";"RS";0;0
"Morro Redondo";4312450.0;"2021-04-12";202115;6589.0;6568.0;"False";"True";164;2488.99681;"2021-04-11";0.0732;12;271;"city";"RS";0;0
"Morro Reuter";4312476.0;"2021-04-12";202115;6513.0;6407.0;"False";"True";571;8767.08122;"2021-04-11";0.0175;10;320;"city";"RS";0;0
"Mostardas";4312500.0;"2021-04-12";202115;12847.0;12804.0;"False";"True";277;2156.1454;"2021-04-11";0.0505;14;305;"city";"RS";0;0
"Muitos Capões";4312617.0;"2021-04-12";202115;3173.0;3162.0;"False";"True";95;2994.01198;"2021-04-11";0.0421;4;280;"city";"RS";0;0
"Muliterno";4312625.0;"2021-04-12";202115;1897.0;1893.0;"False";"True";172;9066.94781;"2021-04-11";0.0058;1;332;"city";"RS";0;0
"Muçum";4312609.0;"2021-04-12";202115;4961.0;4954.0;"False";"True";638;12860.31042;"2021-04-11";0.0188;12;361;"city";"RS";0;0
"Nicolau Vergueiro";4312674.0;"2021-04-12";202115;1674.0;1682.0;"False";"True";74;4420.54958;"2021-04-11";0.0405;3;363;"city";"RS";0;0
"Nonoai";4312708.0;"2021-04-12";202115;11633.0;11695.0;"False";"True";1514;13014.69956;"2021-04-11";0.0264;40;340;"city";"RS";0;0
"Nova Alvorada";4312757.0;"2021-04-12";202115;3663.0;3625.0;"False";"True";453;12366.91237;"2021-04-11";0.0066;3;312;"city";"RS";0;0
"Nova Araçá";4312807.0;"2021-04-12";202115;4826.0;4759.0;"False";"True";964;19975.13469;"2021-04-11";0.0073;7;344;"city";"RS";0;0
"Nova Bassano";4312906.0;"2021-04-12";202115;10005.0;9916.0;"False";"True";1466;14652.673659999999;"2021-04-11";0.0068;10;337;"city";"RS";0;0
"Nova Boa Vista";4312955.0;"2021-04-12";202115;1753.0;1775.0;"False";"True";176;10039.93155;"2021-04-11";0.0057;1;257;"city";"RS";0;0
"Nova Bréscia";4313003.0;"2021-04-12";202115;3337.0;3330.0;"False";"True";375;11237.6386;"2021-04-11";0.024;9;354;"city";"RS";0;0
"Nova Candelária";4313011.0;"2021-04-12";202115;2688.0;2698.0;"False";"True";254;9449.40476;"2021-04-11";0.0157;4;294;"city";"RS";0;0
"Nova Esperança do Sul";4313037.0;"2021-04-12";202115;5410.0;5352.0;"False";"True";497;9186.69131;"2021-04-11";0.008;4;216;"city";"RS";0;0
"Nova Hartz";4313060.0;"2021-04-12";202115;21875.0;21615.0;"False";"True";1983;9065.14286;"2021-04-11";0.0217;43;321;"city";"RS";0;0
"Nova Palma";4313102.0;"2021-04-12";202115;6515.0;6512.0;"False";"True";227;3484.2670799999996;"2021-04-11";0.0088;2;383;"city";"RS";0;0
"Nova Petrópolis";4313201.0;"2021-04-12";202115;21536.0;21353.0;"False";"True";2334;10837.667159999999;"2021-04-11";0.018000000000000002;42;328;"city";"RS";0;0
"Nova Prata";4313300.0;"2021-04-12";202115;27648.0;27257.0;"False";"True";2145;7758.246529999999;"2021-04-11";0.0154;33;354;"city";"RS";0;0
"Nova Pádua";4313086.0;"2021-04-12";202115;2558.0;2553.0;"False";"True";253;9890.53948;"2021-04-11";0.0316;8;301;"city";"RS";0;0
"Nova Ramada";4313334.0;"2021-04-12";202115;2218.0;2242.0;"False";"True";169;7619.47701;"2021-04-11";0.0118;2;241;"city";"RS";0;0
"Nova Roma do Sul";4313359.0;"2021-04-12";202115;3717.0;3689.0;"False";"True";181;4869.51843;"2021-04-11";0.011000000000000001;2;301;"city";"RS";0;0
"Nova Santa Rita";4313375.0;"2021-04-12";202115;29905.0;29300.0;"False";"True";1189;3975.92376;"2021-04-11";0.0488;58;328;"city";"RS";0;0
"Novo Barreiro";4313490.0;"2021-04-12";202115;4175.0;4164.0;"False";"True";670;16047.904190000001;"2021-04-11";0.0224;15;327;"city";"RS";0;0
"Novo Cabrais";4313391.0;"2021-04-12";202115;4222.0;4196.0;"False";"True";216;5116.0587399999995;"2021-04-11";0.0046;1;266;"city";"RS";0;0
"Novo Hamburgo";4313409.0;"2021-04-12";202115;247032.0;246748.0;"False";"True";20008;8099.35555;"2021-04-11";0.0338;676;380;"city";"RS";0;0
"Novo Machado";4313425.0;"2021-04-12";202115;3256.0;3323.0;"False";"True";124;3808.35381;"2021-04-11";0.0081;1;306;"city";"RS";0;0
"Novo Tiradentes";4313441.0;"2021-04-12";202115;2200.0;2211.0;"False";"True";75;3409.0909100000003;"2021-04-11";0.0;0;203;"city";"RS";0;0
"Novo Xingu";4313466.0;"2021-04-12";202115;1712.0;1719.0;"False";"True";103;6016.35514;"2021-04-11";0.0291;3;328;"city";"RS";0;0
"Não-Me-Toque";4312658.0;"2021-04-12";202115;17758.0;17624.0;"False";"True";2100;11825.65604;"2021-04-11";0.0195;41;359;"city";"RS";0;0
"Osório";4313508.0;"2021-04-12";202115;46414.0;45994.0;"False";"True";7494;16145.990430000002;"2021-04-11";0.0156;117;386;"city";"RS";0;0
"Paim Filho";4313607.0;"2021-04-12";202115;3778.0;3828.0;"False";"True";390;10322.92218;"2021-04-11";0.0026;1;340;"city";"RS";0;0
"Palmares do Sul";4313656.0;"2021-04-12";202115;11330.0;11318.0;"False";"True";430;3795.23389;"2021-04-11";0.0651;28;312;"city";"RS";0;0
"Palmeira das Missões";4313706.0;"2021-04-12";202115;33131.0;33303.0;"False";"True";2410;7274.15412;"2021-04-11";0.0162;39;349;"city";"RS";0;0
"Palmitinho";4313805.0;"2021-04-12";202115;7056.0;7057.0;"False";"True";504;7142.857140000001;"2021-04-11";0.0139;7;299;"city";"RS";0;0
"Panambi";4313904.0;"2021-04-12";202115;44128.0;43667.0;"False";"True";4339;9832.75925;"2021-04-11";0.0157;68;321;"city";"RS";0;0
"Pantano Grande";4313953.0;"2021-04-12";202115;9083.0;9174.0;"False";"True";668;7354.39833;"2021-04-11";0.018000000000000002;12;317;"city";"RS";0;0
"Paraí";4314001.0;"2021-04-12";202115;7727.0;7657.0;"False";"True";1087;14067.555330000001;"2021-04-11";0.0101;11;385;"city";"RS";0;0
"Paraíso do Sul";4314027.0;"2021-04-12";202115;7623.0;7611.0;"False";"True";345;4525.77725;"2021-04-11";0.0203;7;340;"city";"RS";0;0
"Pareci Novo";4314035.0;"2021-04-12";202115;3862.0;3837.0;"False";"True";496;12843.08648;"2021-04-11";0.0101;5;371;"city";"RS";0;0
"Parobé";4314050.0;"2021-04-12";202115;58858.0;58272.0;"False";"True";5489;9325.83506;"2021-04-11";0.0322;177;327;"city";"RS";0;0
"Passa Sete";4314068.0;"2021-04-12";202115;5747.0;5702.0;"False";"True";151;2627.4578;"2021-04-11";0.0265;4;266;"city";"RS";0;0
"Passo Fundo";4314100.0;"2021-04-12";202115;204722.0;203275.0;"False";"True";25409;12411.4653;"2021-04-11";0.0164;416;383;"city";"RS";0;0
"Passo do Sobrado";4314076.0;"2021-04-12";202115;6574.0;6535.0;"False";"True";382;5810.7697;"2021-04-11";0.0183;7;311;"city";"RS";0;0
"Paulo Bento";4314134.0;"2021-04-12";202115;2299.0;2293.0;"False";"True";169;7351.02218;"2021-04-11";0.0118;2;300;"city";"RS";0;0
"Paverama";4314159.0;"2021-04-12";202115;8515.0;8487.0;"False";"True";487;5719.31885;"2021-04-11";0.0267;13;341;"city";"RS";0;0
"Pedras Altas";4314175.0;"2021-04-12";202115;1954.0;1982.0;"False";"True";35;1791.19754;"2021-04-11";0.0;0;202;"city";"RS";0;0
"Pedro Osório";4314209.0;"2021-04-12";202115;7706.0;7730.0;"False";"True";355;4606.7999;"2021-04-11";0.0366;13;294;"city";"RS";0;0
"Pejuçara";4314308.0;"2021-04-12";202115;3857.0;3874.0;"False";"True";302;7829.919629999999;"2021-04-11";0.0199;6;291;"city";"RS";0;0
"Pelotas";4314407.0;"2021-04-12";202115;343132.0;342405.0;"False";"True";21442;6248.90713;"2021-04-11";0.0277;595;384;"city";"RS";0;0
"Picada Café";4314423.0;"2021-04-12";202115;5738.0;5742.0;"False";"True";336;5855.69885;"2021-04-11";0.0179;6;294;"city";"RS";0;0
"Pinhal";4314456.0;"2021-04-12";202115;2580.0;2579.0;"False";"True";210;8139.534879999999;"2021-04-11";0.0143;3;304;"city";"RS";0;0
"Pinhal Grande";4314472.0;"2021-04-12";202115;4329.0;4350.0;"False";"True";85;1963.50196;"2021-04-11";0.0353;3;250;"city";"RS";0;0
"Pinhal da Serra";4314464.0;"2021-04-12";202115;1918.0;1941.0;"False";"True";135;7038.581859999999;"2021-04-11";0.0148;2;228;"city";"RS";0;0
"Pinheirinho do Vale";4314498.0;"2021-04-12";202115;4899.0;4871.0;"False";"True";225;4592.77404;"2021-04-11";0.0222;5;306;"city";"RS";0;0
"Pinheiro Machado";4314506.0;"2021-04-12";202115;12195.0;12271.0;"False";"True";506;4149.241489999999;"2021-04-11";0.0217;11;315;"city";"RS";0;0
"Pinto Bandeira";4314548.0;"2021-04-12";202115;3036.0;3003.0;"False";"True";179;5895.91568;"2021-04-11";0.0223;4;343;"city";"RS";0;0
"Pirapó";4314555.0;"2021-04-12";202115;2254.0;2304.0;"False";"True";97;4303.46051;"2021-04-11";0.0825;8;283;"city";"RS";0;0
"Piratini";4314605.0;"2021-04-12";202115;20704.0;20663.0;"False";"True";446;2154.17311;"2021-04-11";0.0359;16;383;"city";"RS";0;0
"Planalto";4314704.0;"2021-04-12";202115;10019.0;10084.0;"False";"True";535;5339.85428;"2021-04-11";0.027999999999999997;15;340;"city";"RS";0;0
"Ponte Preta";4314787.0;"2021-04-12";202115;1524.0;1547.0;"False";"True";112;7349.081359999999;"2021-04-11";0.0089;1;312;"city";"RS";0;0
"Pontão";4314779.0;"2021-04-12";202115;3901.0;3904.0;"False";"True";253;6485.51653;"2021-04-11";0.0237;6;353;"city";"RS";0;0
"Porto Alegre";4314902.0;"2021-04-12";202115;1488252.0;1483771.0;"False";"True";116820;7849.4771;"2021-04-11";0.0333;3894;398;"city";"RS";0;0
"Porto Lucena";4315008.0;"2021-04-12";202115;4594.0;4678.0;"False";"True";196;4266.43448;"2021-04-11";0.0;0;243;"city";"RS";0;0
