epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202114,2021-04-05,377,AL,Porto Real do Colégio,2707503,city,465,2312.05251,0,8,0,0.0172,20112,False,True
202114,2021-04-05,332,AL,Quebrangulo,2707602,city,648,5761.02418,0,8,0,0.0123,11248,False,True
202114,2021-04-05,356,AL,Rio Largo,2707701,city,2197,2914.02499,0,89,0,0.0405,75394,False,True
202114,2021-04-05,325,AL,Roteiro,2707800,city,216,3248.60881,0,9,0,0.0417,6649,False,True
202114,2021-04-05,347,AL,Santa Luzia do Norte,2707909,city,362,4945.35519,0,7,0,0.0193,7320,False,True
202114,2021-04-05,340,AL,Santana do Ipanema,2708006,city,3420,7151.96888,0,47,0,0.0137,47819,False,True
202114,2021-04-05,319,AL,Santana do Mundaú,2708105,city,524,4903.15336,0,9,0,0.0172,10687,False,True
202114,2021-04-05,318,AL,São Brás,2708204,city,292,4189.98422,0,3,0,0.0103,6969,False,True
202114,2021-04-05,335,AL,São José da Laje,2708303,city,903,3763.12719,0,17,0,0.0188,23996,False,True
202114,2021-04-05,327,AL,São José da Tapera,2708402,city,1086,3351.33467,0,23,0,0.0212,32405,False,True
202114,2021-04-05,333,AL,São Luís do Quitunde,2708501,city,989,2850.80134,0,22,0,0.0222,34692,False,True
